x,y,expertlabel,NDAI,SD,CORR,DF,CF,BF,AF,AN
193,268,1,2.4553354,13.606116,0.27029756,330.34683,305.21677,251.46944,216.18858,204.65306
194,268,1,2.1786623,12.28667,0.20551768,329.21738,306.67133,242.72749,215.67563,216.00073
195,268,1,2.0788264,14.584507,0.21248014,346.8241,297.61151,242.32532,228.24428,214.4402
196,268,1,2.1146183,12.836031,0.23306985,351.70322,282.26373,256.41599,228.7476,220.23685
197,268,1,2.5099871,10.306016,0.24886402,355.09644,283.10663,258.47986,233.95183,210.75076
198,268,1,2.926573,9.3727303,0.23669511,350.29678,297.91736,262.53775,228.85838,210.3269
199,268,0,2.7187674,7.1387897,0.20428528,337.63181,300.63147,265.79611,221.76128,231.59175
200,268,0,2.5324557,10.804911,0.18944211,333.94235,300.63385,257.12643,241.72325,238.36374
201,268,0,2.5263917,11.718747,0.18355256,350.34735,304.0343,264.05255,250.21956,237.02477
202,268,0,2.5396111,7.170404,0.20571773,351.57074,301.50082,279.0415,255.72722,235.168
203,268,0,2.5828352,10.758721,0.19118749,349.12637,302.53638,284.37094,250.9926,230.34909
204,268,0,2.8233383,15.168985,0.1790448,354.27762,315.63965,280.19504,247.68608,231.91927
205,268,0,2.5681734,17.981709,0.22240008,351.87659,317.62405,277.57245,249.88963,208.89159
206,268,0,2.7042651,18.600431,0.21129352,349.77179,313.2001,279.02704,223.43019,208.55684
207,268,0,2.4132037,12.983173,0.16176733,356.42096,308.59314,251.03836,223.68065,229.69405
208,268,0,2.2785668,9.4731407,0.18793783,361.50961,293.67883,248.54341,242.00261,220.02492
209,268,0,2.0130494,6.2093439,0.20274299,353.38174,280.00961,266.48489,233.34737,219.54086
210,268,0,2.2003589,6.9694824,0.18943298,340.82031,285.03564,259.49854,230.77776,222.72697
211,268,0,2.3770952,7.4486532,0.18766655,331.28607,295.63193,250.94444,236.12407,219.70703
212,268,0,1.8714302,9.9630651,0.17176566,321.18347,287.073,258.64603,231.51709,226.49831
213,268,0,1.8484629,8.0678225,0.19270825,324.62485,279.60501,252.41588,240.18919,222.46448
214,268,0,1.0403875,8.111887,0.20270678,330.47208,282.13849,262.00552,240.68048,217.48181
215,268,0,0.13999259,16.884464,0.17803,323.86383,282.55994,269.69025,233.2438,215.57207
216,268,0,-0.51149088,13.659359,0.18205553,319.0401,292.60236,259.54672,230.13716,214.9989
217,268,0,-0.86658806,4.1225171,0.15200409,320.00583,293.43561,254.43881,229.4171,214.75809
218,268,0,-1.0892286,1.394789,0.13958044,325.01981,281.24265,252.61818,229.41228,214.90257
219,268,0,-1.0600804,0.64893901,0.13959371,329.345,271.11594,252.98663,229.53029,214.7364
220,268,0,-1.0778269,0.71104258,0.13903044,326.94159,269.3483,253.09019,229.3882,214.68343
221,268,-1,-0.90619606,0.84301311,0.13845941,308.36194,270.00574,252.47368,229.39542,214.83997
222,268,-1,-0.90377861,1.0556985,0.13627243,289.45718,269.3266,252.5652,229.7085,215.32161
223,268,-1,-0.77384269,1.0001645,0.13412124,285.94354,269.27844,253.41049,230.07214,215.35533
224,268,-1,-0.77427912,1.090081,0.1324596,284.2963,269.71436,254.30154,230.15643,215.52631
225,268,-1,-0.96984911,2.7485046,0.13538152,284.14697,270.23212,254.37621,230.76331,215.94534
226,268,-1,-1.07788,1.7380691,0.1390558,284.4119,269.99609,254.96381,232.03246,216.20786
227,268,-1,-0.72017288,0.83800596,0.14378825,284.01453,269.74564,257.36725,233.32568,215.99593
228,268,0,-0.61287653,0.85295796,0.14446609,282.86096,271.03165,260.8038,233.19324,215.9044
229,268,0,-0.6099689,1.3035147,0.14317597,281.96271,276.46225,260.90738,233.05836,216.07057
230,268,0,-0.45643085,1.3055488,0.14153245,282.53827,280.07462,260.9411,232.60803,216.427
231,268,0,0.62440306,1.3306898,0.14097273,286.15546,280.02405,260.46426,233.08487,215.46852
232,268,0,0.64056271,1.5440239,0.13972154,288.49869,279.83139,260.83994,232.61043,215.44202
233,268,0,0.57126492,2.1437178,0.1423759,289.12244,279.89883,260.80862,230.74886,214.49318
234,268,0,0.82278299,2.5209701,0.14271186,288.76602,279.26544,259.59247,231.15103,214.16083
235,268,0,1.3267461,2.7729545,0.13631572,288.28918,278.7814,257.62012,230.00471,214.90257
236,268,0,2.0395505,4.7287345,0.13518173,287.35477,277.1727,259.28903,229.93488,216.58353
237,268,0,2.917629,9.9569025,0.13408811,285.25958,276.75607,257.91873,229.74702,214.83755
238,268,0,3.1026113,16.175369,0.15197162,284.5347,276.44058,255.64534,227.92639,204.3737
239,268,0,3.2021074,16.644695,0.16668239,284.47211,276.52487,253.57184,221.88409,197.8618
240,268,0,3.2342749,16.480051,0.14701349,282.6972,272.82581,249.74031,213.44559,206.11728
241,268,0,3.3300126,24.121996,0.14127736,283.35468,270.03705,245.88712,221.51082,220.44637
242,268,0,3.1750569,28.208565,0.13347523,283.85077,269.00873,234.23601,230.91022,233.46295
243,268,0,2.6674545,16.720034,0.18347093,279.48944,256.12698,254.6965,248.60844,223.42055
244,268,0,2.327949,11.803323,0.22011431,280.9151,268.93408,274.53323,241.13564,210.86635
245,268,1,2.0403481,8.7079144,0.21130456,280.42865,285.58954,271.00516,226.71504,210.76761
246,268,1,2.0189188,6.9367237,0.23153108,290.81061,302.95782,258.82184,220.13571,207.81268
247,268,1,2.1656413,5.6559749,0.24341552,303.1553,293.87872,250.36165,222.25255,206.90959
248,268,1,2.3438456,6.9065747,0.23798802,320.27313,285.38242,249.73068,219.71185,208.14984
249,268,1,2.1952477,7.2150598,0.24598923,328.61292,288.50351,249.86554,222.01413,207.96442
250,268,1,2.1120973,5.6167202,0.24876629,324.49722,288.44812,252.47368,222.27664,208.27989
251,268,1,2.2929802,7.2747135,0.24822529,331.85681,292.08698,254.25578,219.50233,209.78986
252,268,1,2.2627044,9.1941023,0.25105092,339.44763,296.31107,251.06244,222.73901,208.68448
253,268,1,2.3419363,7.8542156,0.24286988,340.23752,298.58685,253.66095,223.64693,209.06738
254,268,1,2.540318,7.4229078,0.24412338,344.53384,293.32965,253.94753,218.6185,211.41785
255,268,1,2.6026199,9.8435497,0.25140995,347.3226,295.8848,250.22919,224.62709,209.18539
256,268,1,2.4621685,11.255692,0.27849504,346.44839,295.77884,253.55258,226.06241,197.76306
257,268,1,2.3008547,9.7930479,0.2485116,347.4382,293.06714,259.07709,211.6105,205.81625
258,268,1,2.2404513,9.6452799,0.25506681,346.07996,301.79465,244.65892,216.6317,204.3111
259,268,1,2.2016797,8.5292149,0.25096971,346.55676,298.33157,245.77634,218.81116,203.15031
260,268,1,2.3914049,6.7726974,0.24490383,348.99393,285.24997,253.60797,218.07664,210.823
261,268,1,2.3200462,8.1558294,0.23293667,352.3486,292.56381,251.77528,217.66484,216.63652
262,268,1,2.2050159,8.6710987,0.25188461,342.88177,297.6958,246.08701,229.89874,212.17403
263,268,1,2.2710481,7.8321896,0.24807136,342.07983,290.37231,256.86392,223.8107,210.55568
264,268,1,2.3462162,8.0853891,0.24677782,346.86984,294.49042,253.29971,225.66504,209.65741
265,268,1,2.3768342,8.42663,0.24995904,348.45688,299.58868,258.60748,222.31035,208.45088
266,268,1,2.3911932,8.1164618,0.22326155,342.75174,294.96002,249.32851,218.04294,222.5295
267,268,1,2.5503378,7.3644485,0.28097287,350.78806,297.14191,248.52896,235.14392,202.10033
268,268,1,2.5081875,9.0291767,0.22570707,346.06067,291.02975,263.85748,216.98572,217.4794
269,268,1,2.2089107,8.1910381,0.22771363,349.3624,294.23514,257.26608,229.1546,222.93408
270,268,1,2.4454029,6.0364404,0.2495759,344.13165,309.9321,253.78136,234.35641,215.06635
271,268,1,2.6819005,6.6885791,0.21942241,342.28696,294.56506,264.45953,233.09691,225.00999
272,268,0,3.0041163,8.6285753,0.22689971,355.58771,303.84647,268.17307,236.11926,219.1989
273,268,0,2.9861119,13.667244,0.23840785,352.74597,309.36859,260.47147,231.90723,211.53343
274,268,0,2.7312498,13.490048,0.2265722,348.68326,305.31067,265.63959,229.49657,217.17355
275,268,0,2.7547932,12.778483,0.1929078,357.49985,304.33054,264.93155,235.73634,223.89258
276,268,0,2.4849961,13.542542,0.20730855,359.80939,299.59833,260.60876,230.92947,227.22318
277,268,0,2.9018018,12.701779,0.19810782,348.01135,291.96658,254.13538,246.00031,227.05942
278,268,0,2.8838017,19.581751,0.21383715,349.80069,301.12033,277.91443,249.07805,214.65694
279,268,0,2.5861318,21.711412,0.21121144,343.78729,293.53674,274.15274,227.46642,215.1145
280,268,0,2.4913616,11.143534,0.18969429,337.39578,310.35837,262.1452,230.10104,227.15094
281,268,0,2.3010449,10.633628,0.21243128,331.7966,306.43292,261.85382,239.50766,226.06241
282,268,0,2.2477267,11.8175,0.20769972,350.2438,283.29205,262.69189,241.6799,227.85896
283,268,0,1.9694725,13.818383,0.1883425,337.8678,295.3598,272.54645,242.33255,229.26779
284,268,0,1.2376317,14.060662,0.15709803,325.73746,304.45575,269.50482,246.60959,229.34003
285,268,0,0.29013151,12.307183,0.15418147,331.87848,303.20105,275.22684,248.3074,228.09738
286,268,0,0.5914731,7.8307514,0.14876495,341.02985,303.8248,276.13232,248.01601,227.99864
287,268,0,0.65587598,4.2935071,0.14549254,351.45276,303.9693,277.63507,247.92209,228.11664
288,268,0,-0.24344549,3.0829298,0.14396758,344.09796,301.20944,277.36777,247.67404,228.8343
289,268,0,-0.31287199,2.2471001,0.14257661,341.71136,297.7536,277.31717,247.52954,228.69702
290,268,0,-0.11315633,1.2512181,0.144226,330.98022,297.16116,276.72235,247.16589,228.91859
291,268,0,-0.12236802,0.9405241,0.14196064,317.38083,297.20932,275.89871,247.23573,229.01733
292,268,0,-0.24705853,1.2017668,0.14247075,309.43359,295.85107,275.23404,247.2261,229.05104
293,268,0,-0.1393209,1.1960802,0.14578322,308.93268,294.64694,274.2009,246.61923,228.52364
294,268,0,-0.25308692,1.0699075,0.14570889,308.0296,294.07138,273.76501,246.78299,228.47546
295,268,0,-0.033343144,0.94120014,0.14757133,306.51962,292.50601,274.13831,247.30557,227.92639
296,268,0,0.013796398,1.3059115,0.1522347,305.92719,292.53009,275.13773,247.29594,226.93901
297,268,0,-0.20956667,2.0247118,0.15677685,304.85071,293.51508,275.70126,246.67221,226.32008
298,268,0,-0.43034333,3.1820147,0.15394574,304.72067,293.69568,275.48932,245.45604,225.91791
299,268,0,-0.69442463,5.165071,0.15707947,305.90552,295.05396,274.52362,246.38322,225.62651
300,268,0,-0.82121205,5.0637007,0.15464373,306.41125,294.71439,276.23587,246.36877,225.89142
301,268,0,-0.92410296,2.6367335,0.1396628,307.5672,295.38629,276.10825,245.44882,226.17078
302,268,0,-1.0425677,2.1193497,0.13798843,307.97903,296.55911,272.66446,244.82266,226.65244
303,268,0,-0.75528771,2.9071343,0.13881858,308.54013,293.38022,270.22729,244.91901,226.89566
304,268,0,-0.24113649,2.9540043,0.13810512,310.25,287.71118,270.22247,245.31395,226.96791
305,268,0,-0.26476684,2.3975115,0.14005592,307.61539,286.02783,270.51871,244.71188,225.99257
306,268,0,-0.61563832,2.6661856,0.13912958,301.61884,287.95444,269.84198,243.5174,226.27673
307,268,0,-0.96567333,3.4579613,0.13834971,299.1889,287.99054,267.75644,243.5752,227.00403
308,268,0,-1.1420982,3.1426566,0.13751577,300.10162,285.92667,266.97134,244.18448,227.10518
309,268,0,-0.68103063,1.9189655,0.13574187,300.94693,284.35168,268.06952,243.99905,226.91974
310,268,0,-0.63979381,1.4081421,0.13496368,299.75726,284.99469,267.63361,243.33438,226.91252
311,268,0,-0.48662195,1.6031787,0.13432308,299.12869,285.20901,265.78168,242.94905,227.19427
312,268,0,-0.33920246,1.3183388,0.13811395,299.39603,282.67795,265.08328,243.64023,227.16539
313,268,0,-0.29196998,0.96466845,0.14151049,299.72113,280.76099,266.42947,244.30731,227.05701
314,268,0,-0.37960884,1.0563842,0.14401674,298.41827,280.99457,267.53488,244.1604,226.86194
315,268,-1,-0.32515949,0.98905516,0.14434749,296.95645,284.05786,267.46024,244.26877,226.82823
316,268,-1,-0.32581905,1.2881013,0.14543033,296.78787,284.73218,267.91296,244.22302,226.50552
317,268,-1,-0.64710671,1.5510114,0.14495072,299.01068,285.71234,268.58728,244.13873,226.46217
318,268,-1,-0.95679873,0.9721694,0.14082894,300.94211,286.49261,268.58969,243.91957,226.85231
319,268,-1,-0.77731591,0.93748122,0.13959196,302.04749,286.83459,268.62582,243.98219,226.81619
320,268,-1,-0.55613124,1.051796,0.14081348,302.81815,286.53116,267.90576,243.74619,226.80414
321,268,-1,-0.35816923,1.4619869,0.14161782,303.26367,285.63287,267.49634,243.93402,226.53201
322,268,-1,-0.39590928,1.4636877,0.1467559,302.79407,284.4697,267.64566,243.94847,226.1756
323,268,-1,-0.32640663,0.95587116,0.14796545,301.46951,284.55878,267.89371,243.82806,226.07686
324,268,-1,-0.29913297,1.013,0.14707676,300.08478,285.20419,268.46445,244.32416,226.18282
325,268,-1,-0.16691671,1.1917509,0.14699455,299.84637,286.2229,269.61319,244.94067,226.2093
326,268,-1,-0.16476633,1.3653845,0.15039814,300.56885,287.60281,270.72101,244.89491,225.70839
327,268,-1,-0.36324918,1.2222762,0.15223897,301.58752,289.26694,271.01239,244.8877,225.46516
328,268,-1,-0.62102753,1.4088615,0.15247828,303.16013,289.72449,270.92087,244.35788,225.2701
329,268,-1,-1.0383601,1.8680637,0.15363598,304.80014,289.62094,271.35678,244.30731,224.95702
330,268,-1,-1.0237019,2.7967105,0.15388308,304.94464,290.15558,271.75653,244.92863,225.01241
331,268,-1,-1.0493774,3.1363389,0.15416455,304.26791,291.14053,272.20447,245.16946,225.13283
332,268,-1,-0.61626017,2.6920898,0.15288256,304.4678,292.09421,273.4375,244.91177,225.60484
333,268,-1,-0.45117348,2.5781536,0.15406454,305.67914,292.64328,273.48566,244.77933,226.21172
334,268,-1,-0.30454177,3.4729733,0.15484624,306.44739,294.44946,272.82339,244.19653,225.95404
335,268,-1,-0.11894629,5.3811264,0.15020356,307.78397,294.43985,271.28693,243.9557,225.4194
336,268,-1,-0.1234858,5.8500733,0.15231618,310.46191,293.20923,270.57651,244.36751,225.51091
337,268,-1,-0.58224636,4.5016303,0.14803071,310.74368,290.50476,272.12259,245.36453,226.30324
338,268,-1,-0.55178463,3.3984177,0.14693202,309.81891,291.41989,273.83966,244.61555,226.09612
339,268,-1,-0.66890174,3.008359,0.14579585,306.21619,294.43021,271.60001,243.46924,226.25748
340,268,-1,-0.75329089,2.364743,0.14013194,306.08133,293.22366,269.95276,242.53966,226.5826
341,268,-1,-0.60122365,1.4638834,0.13911965,309.15186,290.33859,268.79437,242.34218,226.71745
342,268,-1,-0.67769027,1.3425702,0.13978551,309.21445,288.81177,268.2742,242.76361,226.42847
343,268,-1,-0.82094657,1.687003,0.13966466,305.74176,288.01703,268.7438,242.39516,226.49348
344,268,-1,-0.95397836,1.8006017,0.13969699,303.23959,287.90146,268.71973,242.3205,226.84749
345,268,-1,-1.0379391,1.5696976,0.14003935,301.63809,288.63837,269.146,242.88403,226.66447
346,268,-1,-0.80226886,1.4012873,0.13917342,300.66034,288.72025,269.56744,242.68655,226.88121
347,268,-1,-0.96441799,1.2963789,0.13600661,299.43213,288.82138,269.27121,242.94905,227.41585
348,268,-1,-1.3571664,1.0037299,0.13596694,298.85898,289.48608,269.09784,243.43793,227.50977
349,268,-1,-1.0023196,0.72431242,0.13570192,298.96735,289.22839,269.46869,243.30788,227.85414
350,268,-1,-0.91015249,0.88608414,0.13669273,299.45383,288.90088,269.21823,243.22359,227.90231
351,268,-1,-0.6903922,1.2264531,0.1387147,299.89453,288.82861,268.86423,243.73895,228.09015
352,268,-1,-0.74583131,1.4592319,0.13930835,300.38821,288.34216,269.64691,243.99423,228.1624
353,268,-1,-0.86485469,1.2829314,0.13935556,300.47491,288.40958,269.95999,243.86179,228.28041
354,268,-1,-0.62221533,1.0293105,0.14105015,299.7356,289.26932,269.88052,244.35306,228.1624
355,268,-1,-0.72878635,1.0138502,0.14192323,299.63202,289.56555,270.43442,244.5096,227.8421
356,268,-1,-0.93703645,1.1276921,0.14309056,300.40027,290.31693,270.91125,244.04962,227.79395
357,268,-1,-0.73317581,0.91574878,0.14412142,300.43158,291.67276,270.5741,244.18689,228.0179
358,268,-1,-0.61609656,0.59378672,0.14487524,301.38522,291.80762,270.5813,244.36511,227.93362
359,268,-1,-0.66280478,0.7281633,0.14461456,302.83981,291.14053,270.85583,244.13391,227.64462
360,268,-1,-0.68663347,1.4887457,0.14500646,303.06619,291.58124,271.20264,243.89549,227.56516
361,268,-1,-0.61883181,1.8757637,0.14658715,303.07101,292.25314,270.77158,243.93163,227.51218
362,268,-1,-0.78504467,1.5108815,0.14484555,303.87054,292.03641,270.39346,243.91476,227.68076
363,268,-1,-1.1545888,1.0345978,0.14371312,304.7327,291.38858,269.97202,243.94125,227.92639
364,268,-1,-1.1863133,1.4904408,0.14374439,305.0289,290.68777,269.87811,243.87624,227.88063
365,268,-1,-1.1702521,1.6909853,0.14235552,304.66046,290.42288,269.55539,243.91718,228.01309
366,268,-1,-0.98487651,1.3115433,0.13974769,304.48706,289.54626,269.52167,243.93884,228.32135
367,268,-1,-0.67196441,1.1156934,0.13906005,304.80014,289.173,269.37961,243.87383,228.49232
368,268,-1,-0.29947901,0.5088557,0.13453497,304.33292,289.36084,268.75345,243.78471,229.15941
369,268,-1,-0.48034409,0.5417825,0.13224688,303.68512,288.33493,268.64026,244.3651,230.13957
370,268,-1,-0.68615794,0.46507946,0.1313289,303.9404,287.46555,268.87869,245.70891,230.89336
371,268,-1,-0.29455596,0.89177954,0.13138033,302.85907,287.15009,270.5524,246.18092,230.76572
372,268,-1,-0.4806121,1.1407477,0.12976301,301.50082,287.42462,271.56146,245.98105,230.30815
373,268,-1,0.066314809,0.99994588,0.13009045,301.05048,288.7901,271.38327,245.59572,229.8819
374,268,-1,0.56680924,1.4107603,0.13296424,300.22928,288.80695,270.00815,245.26579,228.52846
375,268,-1,0.72730625,1.4987715,0.13501005,300.7326,287.48962,269.23511,244.05925,227.99623
376,268,-1,0.66021883,1.5599638,0.13248695,300.94211,286.46854,268.84256,242.71786,229.59048
377,268,-1,0.29618579,2.4180739,0.12686834,299.96194,285.73401,267.56619,242.98277,231.64473
378,268,-1,-0.29725373,2.908309,0.11966383,299.29248,285.34149,266.44635,245.05627,231.79886
379,268,-1,-0.27115127,2.8777816,0.12034078,298.5098,284.55399,266.05139,246.77817,232.00356
380,268,-1,-0.34471789,1.8649462,0.12552829,298.15817,283.36432,269.3772,247.63791,232.36961
381,268,0,0.38052955,0.7744959,0.12937441,298.01367,282.23483,271.6265,247.85225,232.00597
382,268,0,0.63797003,0.70918173,0.13245083,297.45499,284.84537,272.44528,247.52713,229.70609
383,268,0,1.018018,1.5269079,0.13171616,295.62469,288.60947,272.0094,246.48918,230.69347
193,269,1,2.1435511,14.139652,0.27469796,333.94717,302.23294,247.44525,219.73352,196.42166
194,269,1,1.9793069,12.15949,0.22808585,344.42307,304.73752,240.55766,205.84996,211.01085
195,269,1,1.9492581,11.069436,0.23831233,344.41104,294.32425,249.77885,219.42046,208.27266
196,269,1,2.1153126,10.791776,0.22023939,354.07053,275.07269,238.88634,224.96906,213.48653
197,269,1,2.6004498,9.9025593,0.20040999,355.99231,293.2598,255.72241,227.8132,222.18753
198,269,1,2.5265474,10.717361,0.19261241,348.02341,278.39368,257.2637,233.4726,235.02109
199,269,0,1.7388252,10.704481,0.18835551,327.35339,295.3309,265.30966,247.23814,240.9478
200,269,0,2.5339496,9.21206,0.18576238,343.72226,298.24487,272.30081,253.58629,244.8877
201,269,0,2.9847145,8.9386444,0.25425866,330.12527,305.20953,281.13187,254.95659,218.21152
202,269,0,3.0141945,11.466912,0.19137412,339.69568,312.27292,284.07956,233.77844,239.23553
203,269,0,3.0707822,15.016975,0.17884655,347.67178,319.82037,270.56686,246.56143,233.96628
204,269,0,3.201776,12.734944,0.21435557,353.44678,318.80411,263.34692,241.87979,215.86346
205,269,0,2.8365891,8.215868,0.25241587,362.14297,305.89587,264.40414,222.96298,195.67993
206,269,0,2.5477669,6.3894839,0.22206493,366.75717,297.47183,246.69629,207.48999,201.11295
207,269,0,2.3598194,8.1766987,0.22539525,361.33621,290.29285,228.77892,211.28297,209.57071
208,269,0,2.2933214,9.0947447,0.23660874,349.51651,272.85953,232.60562,221.16403,210.46417
209,269,0,2.608278,6.2640362,0.24274553,335.08386,262.68225,246.36877,220.87985,206.18471
210,269,0,2.65538,9.0046444,0.20211275,324.39847,272.52716,249.35017,217.98996,219.42287
211,269,0,2.4560292,9.3084192,0.17810139,316.1189,286.1073,245.13333,232.43222,228.8656
